Dest_name	Prefix	Day	Evening	Weekend	Effective_Date
Philippines Pldt	634723	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	634724	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	634725	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63473	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63475	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63476	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	634791	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	634793	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63481	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63484	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	634872	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63491	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63493	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63495	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6349808	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63521	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635221	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635224	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635226	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635227	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635242	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63525	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63527	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63531	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635325	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635331	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6353326	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635335	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63538	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63541	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6354201	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635424	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635425	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635426	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635427	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635428	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635429	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63545	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6354835	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6354836	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635487	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63551	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635520	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63553	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63558	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63561	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	635633	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63565	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63621	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6362200	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636221	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636222	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63623	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63627	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63628	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63629	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63631	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636321	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636322	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63633	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63638	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63641	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364200	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364201	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364202	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364204	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364205	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636422	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636424	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636425	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636426	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636427	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636428	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63643	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364421	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364425	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364429	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364431	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364471	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6364477	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63645	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63651	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636521	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	636522	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63653	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63658	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63659	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63682	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63688	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63721	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637224	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63725	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63726	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63728	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6374198	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637442	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637444	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63745	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63746	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63751	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637552	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6375540	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63756	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637595	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63771	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63776	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377770	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377772	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377773	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377774	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377775	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377776	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377777	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6377779	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63781	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637830	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637831	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378333	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378334	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378335	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378336	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378337	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378338	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637834	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637835	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637836	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637837	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378624	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378652	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637867	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6378844	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	637888	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63812	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63821	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63822	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63824	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63825	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63831	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638322	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638323	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638324	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638325	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638326	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638338	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638350	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638352	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6383552	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6383553	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6383554	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6383555	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6383556	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63838	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63841	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638421	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638437	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63844	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63846	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63851	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638522	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638523	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638524	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638525	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638526	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638528	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638536	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63859	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63861	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638621	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638623	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63863	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63866	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63869	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63873	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63879	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63881	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6388221	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6388222	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6388223	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6388226	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6388227	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	6388228	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638823	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638825	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638827	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	638828	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63883	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63884	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63885	0.108300	0.108300	0.108300	Dec  7 2009
Philippines Pldt	63887	0.108300	0.108300	0.108300	Dec  7 2009
Poland	48	0.010400	0.010400	0.010400	Jun  1 2012
Poland Gdansk	4858	0.008900	0.008900	0.008900	Jun  1 2012
Poland Katowice	4832	0.018900	0.018900	0.018900	May  1 2012
Poland Krakow	4812	0.018900	0.018900	0.018900	May  1 2012
Poland Lublin	4881	0.011900	0.011900	0.011900	Jun  1 2009
Poland Mobile	4860	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4866	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4869	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4872	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4878	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4879	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4888	0.130000	0.130000	0.130000	Apr  1 2011
Poland Mobile	4853	0.130000	0.130000	0.130000	Jul  1 2012
Poland Mobile ERA	48884	0.088600	0.088600	0.088600	Jun  1 2012
Poland Mobile Orange	4850	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	4851	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48690	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48780	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	487865	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	487866	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	487867	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	487868	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	487869	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48789	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48794	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48795	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48796	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48797	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48798	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48799	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Orange	48786	0.087700	0.087700	0.087700	Jun  1 2012
Poland Mobile Other Carriers	486666	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48699	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48729	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	487860	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	487861	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	487862	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	487863	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	487864	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48790	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48791	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48792	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48793	0.166300	0.166300	0.166300	Jun  1 2009
Poland Mobile Other Carriers	48530	0.166300	0.166300	0.166300	Jul  1 2011
Poland Mobile Other Carriers	48531	0.166300	0.166300	0.166300	Jul  1 2011
Poland Mobile Other Carriers	48532	0.166300	0.166300	0.166300	Jul  1 2011
Poland Mobile Other Carriers	48533	0.166300	0.166300	0.166300	Jul  1 2011
Poland Mobile Other Carriers	48535	0.166300	0.166300	0.166300	Jul  1 2011
Poland Mobile Polkomtel	48601	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48603	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48605	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48607	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48609	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48661	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48663	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48665	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48667	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48669	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48691	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48693	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48695	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48697	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48721	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48722	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48723	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48725	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48726	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48781	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48782	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48783	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48785	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48885	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Polkomtel	48887	0.057900	0.057900	0.057900	Jun  1 2012
Poland Mobile Ptc	48600	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48602	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48604	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48606	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48608	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48660	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48662	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48664	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	486660	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	486661	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	486662	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	486663	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	486664	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48668	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48692	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48694	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48696	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48698	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	487283	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48784	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48787	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48788	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48880	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488811	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488818	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48882	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488833	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488838	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488841	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488842	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488844	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	488848	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48886	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48888	0.062100	0.062100	0.062100	Jun  1 2012
Poland Mobile Ptc	48889	0.062100	0.062100	0.062100	Jun  1 2012
Poland other	4812222	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	481229	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123000	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4812301	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4812307	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4812311	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4812312	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123120	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123121	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123122	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123123	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123127	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48123128	0.019500	0.019500	0.019500	Jun  1 2012
